0 |[(58, 1), (59, 1), (60, 1), (63, 1), (66, 1), (68, 1), (69, 1), (71, 1), (72, 1)]|
geometri |[(65, 1)]|
georg |[(57, 1), (62, 1), (72, 1)]|
gerhard |[(55, 1)]|
get |[(60, 1)]|
gev |[(60, 1)]|
ghahramani |[(57, 1), (70, 1)]|
ghosh |[(57, 1)]|
ghulum |[(55, 1)]|
gif |[(58, 1)]|
gilbert |[(57, 1)]|
giorgio |[(57, 1)]|
given |[(62, 1)]|
glass |[(64, 1)]|
glass2 |[(64, 1)]|
globular |[(62, 1)]|
gmail |[(71, 1)]|
go |[(56, 1)]|
good |[(55, 1)]|
grade |[(55, 1), (65, 1)]|
graph |[(57, 1), (62, 1)]|
graphic |[(57, 1)]|
greatest |[(65, 1)]|
green |[(72, 1)]|
greiner |[(57, 1)]|
grid |[(61, 1)]|
griffith |[(64, 1)]|
ground |[(60, 1)]|
group |[(57, 1), (67, 1)]|
guerra |[(57, 1)]|
gunopulo |[(57, 1)]|
gz |[(58, 1)]|
h |[(55, 1), (57, 1), (60, 1), (64, 1), (67, 1), (72, 1)]|
ha |[(55, 1), (57, 1), (60, 1)]|
hadron |[(60, 1)]|
hakl |[(60, 1)]|
hall |[(55, 1), (57, 1), (62, 1), (71, 1)]|
hamilton |[(55, 1), (57, 1)]|
hard |[(64, 1)]|
harley |[(57, 1)]|
harvest |[(55, 1), (57, 1), (61, 1), (62, 1), (64, 1), (65, 1), (70, 1), (72, 1)]|
have |[(55, 1), (64, 1), (65, 1)]|
hay |[(64, 1)]|
heart |[(64, 1)]|
heck |[(60, 1)]|
heidelberg |[(60, 1)]|
helix |[(62, 1)]|
hello |[(59, 1)]|
help |[(57, 1)]|
hengstebeck |[(60, 1)]|
here |[(57, 1)]|
herebi |[(62, 1)]|
herrmannova |[(71, 1)]|
hidden |[(57, 1), (70, 1)]|
hierachi |[(57, 1)]|
hierarchi |[(57, 1)]|
high |[(60, 1)]|
highest |[(60, 1)]|
hilla |[(60, 1)]|
hiroshi |[(57, 1)]|
histori |[(55, 1)]|
history_buzz |[(55, 1)]|
history_dizzi |[(55, 1)]|
history_fluctu |[(55, 1)]|
history_ful |[(55, 1)]|
history_hered |[(55, 1)]|
history_nausea |[(55, 1)]|
history_nois |[(55, 1)]|
history_recruit |[(55, 1)]|
history_ring |[(55, 1)]|
history_roar |[(55, 1)]|
history_vomit |[(55, 1)]|
hit |[(55, 1), (56, 1), (57, 1), (60, 1), (62, 1), (67, 1), (71, 1)]|
hlosta |[(71, 1)]|
hmm |[(70, 1)]|
hoc |[(57, 1)]|
honavar |[(55, 1)]|
hong |[(55, 1), (57, 1)]|
hoodg |[(72, 1)]|
hopkin |[(62, 1)]|
hors |[(64, 1)]|
hour |[(67, 1)]|
how |[(55, 1)]|
hsu |[(57, 1)]|
html |[(58, 1)]|
http |[(60, 1), (67, 1)]|
hua |[(64, 1)]|
human |[(56, 1), (70, 1)]|
hundr |[(60, 1)]|
hutter |[(55, 1)]|
hybrid |[(55, 1), (57, 1)]|
hyon |[(65, 1)]|
hypothyroid |[(59, 1)]|
hyun |[(57, 1)]|
hz |[(56, 1)]|
i |[(55, 1), (57, 1), (60, 1), (61, 1), (64, 1), (67, 1), (70, 1)]|
ian |[(55, 1)]|
ibpria |[(56, 1)]|
ic |[(58, 1), (59, 1), (63, 1), (65, 1), (66, 1), (68, 1), (69, 1)]|
icannga |[(60, 1)]|
icml |[(55, 1), (57, 1)]|
icpr |[(65, 1)]|
ictai |[(72, 1)]|
id3 |[(57, 1), (72, 1)]|
idea |[(62, 1)]|
identif |[(55, 1), (56, 1)]|
identifi |[(55, 1), (71, 1)]|
ieee |[(57, 1)]|
if |[(60, 1), (67, 1)]|
illustr |[(70, 1)]|
imag |[(60, 1)]|
improv |[(55, 1), (57, 1)]|
in |[(55, 1), (56, 1), (57, 1), (60, 1), (61, 1), (62, 1), (64, 1), (65, 1), (67, 1), (70, 1), (71, 1), (72, 1)]|
inc |[(57, 1)]|
includ |[(62, 1), (65, 1)]|
incom |[(60, 1)]|
incomplet |[(55, 1), (64, 1)]|
increas |[(55, 1)]|
indentifi |[(55, 1)]|
index |[(58, 1), (59, 1), (63, 1), (66, 1), (68, 1), (69, 1)]|
indic |[(57, 1), (64, 1), (67, 1)]|
induct |[(55, 1), (57, 1)]|
industri |[(57, 1)]|
infer |[(55, 1), (62, 1)]|
info |[(55, 1), (57, 1), (61, 1), (62, 1), (64, 1), (65, 1), (70, 1), (72, 1)]|
inform |[(55, 1), (56, 1), (57, 1), (60, 1), (62, 1), (67, 1), (71, 1)]|
informatica |[(57, 1)]|
informazion |[(57, 1)]|
initi |[(60, 1), (70, 1)]|
insa |[(57, 1)]|
insid |[(60, 1)]|
instanc |[(55, 1), (56, 1), (57, 1), (60, 1), (62, 1), (64, 1), (67, 1), (71, 1)]|
institut |[(55, 1), (57, 1), (60, 1), (62, 1), (65, 1), (71, 1)]|
instr |[(60, 1)]|
integ |[(71, 1)]|
intel |[(55, 1)]|
intellig |[(55, 1), (56, 1), (57, 1), (60, 1), (61, 1), (62, 1), (64, 1), (65, 1), (67, 1), (70, 1), (71, 1), (72, 1)]|
intend |[(56, 1)]|
intens |[(70, 1)]|
inter |[(55, 1)]|
interact |[(71, 1)]|
intern |[(55, 1)]|
interpret |[(57, 1), (70, 1)]|
into |[(57, 1), (70, 1)]|
involv |[(61, 1)]|
ireland |[(57, 1)]|
iri |[(64, 1)]|
irvin |[(55, 1)]|
is |[(55, 1), (56, 1), (57, 1), (60, 1), (62, 1), (64, 1), (67, 1), (70, 1), (71, 1)]|
isbn |[(56, 1)]|
ismail |[(57, 1)]|
isnn |[(64, 1)]|
isolet |[(70, 1)]|
issn |[(71, 1)]|
it |[(57, 1), (60, 1), (62, 1), (64, 1), (67, 1)]|
itali |[(67, 1)]|
ivor |[(57, 1)]|
j |[(55, 1), (57, 1), (60, 1), (61, 1), (62, 1), (65, 1), (70, 1), (71, 1)]|
jair |[(55, 1)]|
jakub |[(71, 1)]|
jame |[(57, 1)]|
jankowski |[(57, 1)]|
jen |[(57, 1), (62, 1)]|
jergen |[(55, 1)]|
jerom |[(55, 1), (64, 1)]|
jianbin |[(62, 1)]|
jianchang |[(65, 1)]|
jiang |[(64, 1)]|
jie |[(57, 1)]|
jihoon |[(55, 1)]|
jinyan |[(57, 1)]|
jirina |[(60, 1)]|
johann |[(55, 1)]|
john |[(57, 1), (62, 1), (64, 1), (72, 1)]|
join |[(62, 1)]|
jordan |[(57, 1), (70, 1)]|
journal |[(55, 1), (57, 1), (62, 1)]|
joydeep |[(57, 1)]|
jude |[(62, 1)]|
k |[(55, 1), (57, 1), (60, 1), (70, 1)]|
kadou |[(55, 1), (70, 1)]|
kai |[(57, 1)]|
kamal |[(57, 1), (62, 1)]|
kao |[(57, 1)]|
karl |[(72, 1)]|
karlsruh |[(60, 1)]|
karypi |[(57, 1), (62, 1)]|
kaufmann |[(55, 1)]|
kbann |[(57, 1)]|
kdd |[(57, 1), (61, 1), (65, 1)]|
ken |[(57, 1)]|
kernel |[(57, 1)]|
keung |[(55, 1)]|
key |[(70, 1)]|
keyn |[(71, 1)]|
kibler |[(61, 1)]|
kim |[(57, 1), (65, 1)]|
kin |[(55, 1)]|
klaschka |[(60, 1)]|
knn |[(64, 1), (67, 1)]|
knowl |[(57, 1)]|
knowledg |[(57, 1), (71, 1)]|
kohavi |[(55, 1), (57, 1), (64, 1), (72, 1)]|
koller |[(57, 1)]|
kong |[(55, 1), (57, 1)]|
kotrc |[(60, 1)]|
kristin |[(65, 1)]|
kuan |[(57, 1), (62, 1)]|
kuzilek |[(71, 1)]|
kwok |[(57, 1)]|
l |[(57, 1), (62, 1), (67, 1)]|
lab |[(57, 1)]|
label |[(56, 1)]|
laboratori |[(67, 1), (70, 1)]|
labour |[(70, 1)]|
lak15 |[(71, 1)]|
lam |[(55, 1)]|
larg |[(61, 1), (62, 1), (64, 1), (65, 1), (70, 1)]|
late_wave_poor |[(55, 1)]|
lawrenc |[(62, 1)]|
layer |[(57, 1)]|
lazi |[(55, 1), (64, 1)]|
lc50 |[(67, 1)]|
lda |[(57, 1)]|
leaf |[(55, 1), (60, 1)]|
leak |[(60, 1)]|
learn |[(55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1)]|
learner |[(55, 1), (70, 1)]|
leav |[(57, 1)]|
left |[(60, 1)]|
lens |[(64, 1)]|
lepiota |[(66, 1)]|
li |[(57, 1)]|
librari |[(72, 1)]|
life |[(55, 1), (57, 1), (62, 1)]|
like |[(60, 1), (62, 1)]|
limit |[(70, 1)]|
limsoon |[(57, 1)]|
lin |[(57, 1), (62, 1)]|
line |[(64, 1), (70, 1)]|
linear |[(55, 1), (57, 1), (62, 1), (64, 1), (65, 1), (70, 1)]|
ling |[(55, 1)]|
link |[(55, 1), (56, 1), (57, 1), (60, 1), (62, 1), (71, 1)]|
lisp |[(63, 1), (68, 1)]|
list |[(55, 1)]|
lit |[(57, 1)]|
liver |[(64, 1)]|
lloyd |[(57, 1)]|
lnc |[(60, 1)]|
local |[(55, 1), (62, 1)]|
locat |[(61, 1)]|
log |[(60, 1), (67, 1)]|
london |[(57, 1)]|
long |[(57, 1), (60, 1), (72, 1)]|
look |[(65, 1)]|
luca |[(57, 1)]|
lymph |[(65, 1)]|
m |[(57, 1), (60, 1), (67, 1), (70, 1), (71, 1)]|
m_at_2k |[(55, 1)]|
m_cond_lt_1k |[(55, 1)]|
m_gt_1k |[(55, 1)]|
m_m_gt_2k |[(55, 1)]|
m_m_sn |[(55, 1)]|
m_m_sn_gt_1k |[(55, 1)]|
m_m_sn_gt_2k |[(55, 1)]|
m_m_sn_gt_500 |[(55, 1)]|
m_p_sn_gt_2k |[(55, 1)]|
m_s_gt_500 |[(55, 1)]|
m_s_sn |[(55, 1)]|
m_s_sn_gt_1k |[(55, 1)]|
m_s_sn_gt_2k |[(55, 1)]|
m_s_sn_gt_3k |[(55, 1)]|
m_s_sn_gt_4k |[(55, 1)]|
m_sn_2_3k |[(55, 1)]|
m_sn_gt_1k |[(55, 1)]|
m_sn_gt_2k |[(55, 1)]|
m_sn_gt_3k |[(55, 1)]|
m_sn_gt_4k |[(55, 1)]|
m_sn_gt_500 |[(55, 1)]|
m_sn_gt_6k |[(55, 1)]|
m_sn_lt_1k |[(55, 1)]|
m_sn_lt_2k |[(55, 1)]|
m_sn_lt_3k |[(55, 1)]|
machin |[(55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1)]|
maclin |[(62, 1)]|
madden |[(57, 1)]|
magic |[(60, 1)]|
magna |[(67, 1)]|
mail |[(60, 1)]|
major |[(60, 1)]|
make |[(55, 1), (61, 1)]|
man97 |[(70, 1)]|
manag |[(55, 1), (57, 1), (62, 1)]|
manganari |[(70, 1)]|
mani |[(64, 1)]|
manley |[(72, 1)]|
manner |[(65, 1)]|
mao |[(65, 1)]|
marc |[(55, 1)]|
march |[(71, 1)]|
marco |[(55, 1)]|
marcu |[(55, 1)]|
marina |[(57, 1)]|
mark |[(55, 1), (57, 1), (64, 1), (71, 1)]|
markov |[(57, 1), (70, 1)]|
martin |[(71, 1)]|
martinez |[(55, 1)]|
massachusett |[(57, 1)]|
mathemat |[(55, 1), (65, 1)]|
matsuda |[(57, 1)]|
matteo |[(67, 1)]|
matthew |[(70, 1)]|
mauri |[(67, 1)]|
mc |[(60, 1)]|
mcmaster |[(57, 1)]|
md |[(62, 1)]|
meaning |[(60, 1)]|
mechan |[(57, 1)]|
media |[(71, 1)]|
medic |[(57, 1)]|
medicin |[(55, 1)]|
mehran |[(57, 1)]|
meila |[(57, 1)]|
melli |[(64, 1)]|
melod |[(70, 1)]|
merl |[(70, 1)]|
merz |[(70, 1)]|
meta |[(55, 1)]|
metafeatur |[(55, 1), (70, 1)]|
meteorolog |[(61, 1)]|
meth |[(60, 1)]|
method |[(57, 1), (60, 1), (62, 1), (67, 1)]|
methodolog |[(57, 1)]|
metric |[(57, 1)]|
michael |[(57, 1), (61, 1), (62, 1), (70, 1)]|
michem |[(67, 1)]|
microsoft |[(65, 1)]|
middle_wave_poor |[(55, 1)]|
milano |[(67, 1)]|
mild |[(55, 1)]|
milton |[(71, 1)]|
min |[(57, 1)]|
mine |[(57, 1), (61, 1)]|
ming |[(57, 1), (62, 1)]|
minim |[(57, 1), (70, 1)]|
minnow |[(67, 1)]|
minor |[(60, 1)]|
miss |[(55, 1), (56, 1), (57, 1), (60, 1), (62, 1), (67, 1), (71, 1)]|
mitsubishi |[(70, 1)]|
mixed_cochlear_age_fix |[(55, 1)]|
mixed_cochlear_age_otitis_media |[(55, 1)]|
mixed_cochlear_age_s_om |[(55, 1)]|
mixed_cochlear_unk_discontinu |[(55, 1)]|
mixed_cochlear_unk_fix |[(55, 1)]|
mixed_cochlear_unk_ser_om |[(55, 1)]|
mixed_poss_central_om |[(55, 1)]|
mixed_poss_noise_om |[(55, 1)]|
mixtur |[(57, 1)]|
mk7 |[(71, 1)]|
ml |[(57, 1), (58, 1), (59, 1), (63, 1), (66, 1), (68, 1), (69, 1)]|
mlc |[(72, 1)]|
mld |[(58, 1)]|
mlogp |[(67, 1)]|
mm |[(60, 1)]|
mml |[(62, 1)]|
mobil |[(70, 1)]|
mod_gt_4k |[(55, 1)]|
mod_mix |[(55, 1)]|
mod_perl |[(58, 1), (59, 1), (63, 1), (66, 1), (68, 1), (69, 1)]|
mod_s_mix |[(55, 1)]|
mod_s_sn_gt_500 |[(55, 1)]|
mod_sn |[(55, 1)]|
mod_sn_gt_1k |[(55, 1)]|
mod_sn_gt_2k |[(55, 1)]|
mod_sn_gt_3k |[(55, 1)]|
mod_sn_gt_4k |[(55, 1)]|
mod_sn_gt_500 |[(55, 1)]|
model |[(62, 1), (64, 1), (65, 1), (67, 1), (70, 1)]|
moder |[(55, 1)]|
modul |[(71, 1)]|
moham |[(55, 1), (70, 1)]|
mol |[(67, 1)]|
molecular |[(57, 1), (62, 1), (67, 1)]|
moment |[(60, 1)]|
monk1 |[(64, 1), (72, 1)]|
monk2 |[(64, 1)]|
monk3 |[(64, 1), (72, 1)]|
mont |[(60, 1)]|
more |[(55, 1), (61, 1), (71, 1)]|
morgan |[(55, 1)]|
most |[(55, 1)]|
motion |[(56, 1)]|
motoda |[(57, 1)]|
mount |[(56, 1)]|
movi |[(61, 1)]|
mpg |[(60, 1)]|
mppmu |[(60, 1)]|
mukund |[(57, 1), (62, 1)]|
multi |[(55, 1), (56, 1), (57, 1), (62, 1)]|
multiclass |[(55, 1), (57, 1)]|
multidimension |[(60, 1)]|
multipl |[(57, 1), (62, 1)]|
multivari |[(55, 1), (60, 1), (67, 1), (70, 1), (71, 1)]|
murphi |[(70, 1)]|
mushroom |[(66, 1)]|
mutual |[(55, 1)]|
n |[(56, 1), (57, 1), (62, 1), (67, 1), (71, 1)]|
naiv |[(57, 1)]|
name |[(57, 1), (59, 1), (64, 1), (66, 1)]|
nanyang |[(57, 1)]|
nation |[(57, 1), (62, 1)]|
naturwissenschaften |[(55, 1)]|
near |[(57, 1)]|
nearest |[(55, 1), (57, 1)]|
need |[(64, 1)]|
neigh |[(57, 1)]|
neighbor |[(55, 1), (57, 1)]|
neill |[(57, 1)]|
net |[(62, 1)]|
nettalk |[(62, 1)]|
network |[(55, 1), (57, 1), (62, 1), (64, 1)]|
neural |[(55, 1), (57, 1), (62, 1), (64, 1)]|
neurosci |[(57, 1)]|
new |[(55, 1), (56, 1), (59, 1), (70, 1)]|
news |[(71, 1)]|
newspap |[(61, 1)]|
newzealand |[(55, 1), (57, 1)]|
nichola |[(57, 1)]|
nick |[(65, 1)]|
ning |[(62, 1)]|
nino |[(61, 1)]|
nip |[(64, 1), (70, 1)]|
nitesh |[(62, 1)]|
nn |[(67, 1)]|
nnee |[(64, 1)]|
no |[(55, 1), (57, 1), (60, 1), (64, 1), (71, 1), (72, 1)]|
nock |[(55, 1)]|
node |[(64, 1), (65, 1)]|
nois |[(70, 1)]|
nomin |[(57, 1)]|
non |[(55, 1), (57, 1), (62, 1)]|
noordewi |[(57, 1)]|
norbert |[(57, 1)]|
normal |[(55, 1)]|
normal_ear |[(55, 1)]|
not |[(60, 1)]|
notch_4k |[(55, 1)]|
notch_at_4k |[(55, 1)]|
note |[(55, 1), (57, 1), (68, 1)]|
now |[(62, 1)]|
nucl |[(60, 1)]|
nuclear |[(65, 1)]|
nucleic |[(57, 1)]|
nucleotid |[(57, 1)]|
nuig |[(57, 1)]|
number |[(55, 1), (56, 1), (57, 1), (60, 1), (62, 1), (65, 1), (67, 1), (70, 1), (71, 1)]|
numer |[(57, 1)]|
o |[(56, 1), (57, 1), (62, 1)]|
o_ar_c |[(55, 1)]|
o_ar_u |[(55, 1)]|
observ |[(60, 1), (61, 1), (64, 1), (70, 1)]|
obtain |[(64, 1), (70, 1)]|
occup |[(70, 1)]|
oceanograph |[(61, 1)]|
octag |[(72, 1)]|
octob |[(71, 1)]|
of |[(55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1)]|
often |[(60, 1)]|
on |[(55, 1), (56, 1), (57, 1), (60, 1), (61, 1), (62, 1), (64, 1), (65, 1), (67, 1), (70, 1)]|
one |[(55, 1), (57, 1), (60, 1), (64, 1), (70, 1)]|
onli |[(55, 1), (62, 1), (64, 1)]|
onto |[(60, 1)]|
open |[(71, 1)]|
openssl |[(58, 1), (59, 1), (63, 1), (66, 1), (68, 1), (69, 1)]|
optic |[(60, 1)]|
optim |[(57, 1)]|
opu |[(55, 1)]|
or |[(55, 1), (60, 1), (61, 1), (64, 1), (70, 1)]|
orient |[(60, 1)]|
origin |[(55, 1), (60, 1)]|
osaka |[(57, 1)]|
other |[(55, 1)]|
otitis_media |[(55, 1)]|
ou |[(71, 1)]|
oulad |[(71, 1)]|
out |[(57, 1)]|
output |[(55, 1)]|
over |[(60, 1), (67, 1), (70, 1)]|
overfit |[(57, 1)]|
owner |[(55, 1), (60, 1)]|
p |[(56, 1), (57, 1), (60, 1), (65, 1)]|
p1 |[(55, 1)]|
p165 |[(55, 1)]|
p166 |[(55, 1)]|
p200 |[(55, 1)]|
p7 |[(57, 1)]|
pacif |[(61, 1)]|
padhraic |[(61, 1), (65, 1)]|
page |[(61, 1), (64, 1), (65, 1), (70, 1), (72, 1)]|
pakdd |[(57, 1), (62, 1)]|
paper |[(55, 1), (56, 1), (57, 1), (60, 1), (61, 1), (62, 1), (64, 1), (65, 1), (67, 1), (70, 1), (71, 1), (72, 1)]|
paradigm |[(55, 1), (70, 1)]|
parallel |[(60, 1)]|
paramet |[(57, 1), (60, 1)]|
parekh |[(55, 1)]|
parent |[(58, 1), (59, 1), (63, 1), (66, 1), (68, 1), (69, 1)]|
part |[(60, 1), (62, 1)]|
partial |[(57, 1)]|
particip |[(56, 1)]|
participant |[(56, 1)]|
particl |[(60, 1)]|
particular |[(70, 1)]|
pattern |[(55, 1), (56, 1), (57, 1), (60, 1), (65, 1), (70, 1)]|
pavlov |[(65, 1)]|
pazzani |[(57, 1), (61, 1), (62, 1)]|
pcl |[(57, 1)]|
pedro |[(55, 1)]|
peopl |[(56, 1), (61, 1), (64, 1)]|
perform |[(55, 1), (56, 1), (57, 1), (60, 1), (64, 1), (65, 1)]|
perl |[(58, 1), (59, 1), (63, 1), (66, 1), (68, 1), (69, 1)]|
permiss |[(62, 1)]|
person |[(56, 1)]|
perspect |[(57, 1)]|
petrak |[(55, 1)]|
pfahring |[(55, 1)]|
pfleger |[(64, 1), (72, 1)]|
pfour |[(63, 1)]|
ph |[(57, 1), (62, 1)]|
philip |[(55, 1)]|
philosophi |[(55, 1), (57, 1)]|
phot |[(60, 1)]|
photomultipli |[(60, 1)]|
photon |[(60, 1)]|
phusion_passeng |[(58, 1), (59, 1), (63, 1), (66, 1), (68, 1), (69, 1)]|
physic |[(60, 1), (67, 1)]|
physica |[(60, 1)]|
pima |[(64, 1)]|
pimephal |[(67, 1)]|
pixel |[(60, 1)]|
plane |[(60, 1)]|
platform |[(56, 1)]|
pleas |[(57, 1), (60, 1), (67, 1), (71, 1)]|
point |[(55, 1), (60, 1)]|
polici |[(55, 1), (56, 1), (57, 1), (60, 1), (61, 1), (62, 1), (64, 1), (65, 1), (67, 1), (70, 1), (71, 1), (72, 1)]|
pollut |[(55, 1)]|
polytechn |[(65, 1)]|
ponnuthurai |[(57, 1)]|
poor |[(55, 1)]|
port |[(58, 1), (59, 1), (63, 1), (66, 1), (68, 1), (69, 1)]|
porter |[(55, 1)]|
posit |[(55, 1), (57, 1), (61, 1), (65, 1)]|
poss_centr |[(55, 1)]|
possibl |[(55, 1), (64, 1)]|
possible_brainstem_disord |[(55, 1)]|
possible_menier |[(55, 1)]|
power |[(57, 1)]|
pp |[(60, 1)]|
pr |[(55, 1)]|
practic |[(70, 1)]|
pragu |[(71, 1)]|
pre |[(60, 1)]|
pre1 |[(63, 1)]|
pre2 |[(63, 1)]|
pre3 |[(63, 1)]|
predict |[(62, 1), (64, 1), (65, 1), (67, 1), (70, 1), (72, 1)]|
preexist |[(57, 1)]|
prefer |[(63, 1)]|
prepend |[(55, 1)]|
present |[(71, 1)]|
press |[(62, 1)]|
primari |[(60, 1)]|
princip |[(60, 1)]|
prob |[(63, 1), (68, 1)]|
probabilist |[(55, 1)]|
probabl |[(60, 1), (64, 1)]|
problem |[(55, 1), (64, 1), (65, 1)]|
proceed |[(55, 1), (57, 1), (60, 1)]|
process |[(60, 1), (70, 1)]|
prodigi |[(63, 1), (68, 1)]|
prodromidi |[(57, 1), (62, 1)]|
produc |[(57, 1), (60, 1)]|
prof |[(57, 1)]|
professor |[(55, 1)]|
profit |[(70, 1)]|
profound |[(55, 1)]|
program |[(60, 1)]|
project |[(60, 1)]|
promela |[(67, 1)]|
promot |[(57, 1)]|
properti |[(55, 1), (67, 1)]|
propos |[(57, 1), (62, 1)]|
protein |[(62, 1)]|
proto |[(55, 1)]|
protocol |[(65, 1)]|
prototyp |[(57, 1)]|
provid |[(56, 1), (57, 1)]|
provost |[(57, 1)]|
pseudo |[(64, 1)]|
psix1 |[(63, 1)]|
psix2 |[(63, 1)]|
psix3 |[(63, 1)]|
pub |[(65, 1)]|
public |[(55, 1), (65, 1)]|
publicli |[(65, 1)]|
publish |[(67, 1)]|
pujol |[(56, 1)]|
puls |[(60, 1)]|
purin |[(57, 1)]|
purpos |[(56, 1), (62, 1)]|
pyrimidin |[(57, 1)]|
qian |[(62, 1)]|
qin |[(57, 1)]|
qsar |[(67, 1)]|
qualiti |[(60, 1)]|
quantit |[(67, 1)]|
quantum |[(64, 1)]|
quinlan |[(55, 1), (57, 1)]|
quot |[(67, 1)]|
r |[(57, 1), (60, 1), (67, 1), (69, 1)]|
r1 |[(68, 1)]|
r1graph |[(68, 1)]|
radeva |[(56, 1)]|
radiat |[(60, 1)]|
rajesh |[(55, 1)]|
rakotomamonji |[(57, 1)]|
rakshit |[(57, 1)]|
randal |[(55, 1)]|
random |[(60, 1), (62, 1), (64, 1)]|
rang |[(70, 1)]|
rank |[(57, 1)]|
ratio |[(60, 1)]|
ray |[(55, 1), (60, 1)]|
rdchi |[(67, 1)]|
re |[(55, 1)]|
read |[(61, 1)]|
readm |[(59, 1), (66, 1), (68, 1), (69, 1)]|
real |[(56, 1), (60, 1), (64, 1), (67, 1), (70, 1)]|
reason |[(60, 1), (70, 1)]|
recognit |[(55, 1), (56, 1)]|
reconstruct |[(60, 1)]|
record |[(57, 1), (60, 1), (65, 1)]|
red |[(72, 1)]|
reduc |[(57, 1), (62, 1)]|
reduct |[(57, 1), (62, 1)]|
refer |[(57, 1), (60, 1), (64, 1), (67, 1)]|
refin |[(57, 1)]|
registr |[(60, 1)]|
regress |[(57, 1), (67, 1), (71, 1)]|
rej1 |[(63, 1)]|
reject |[(63, 1)]|
relabelonli |[(64, 1)]|
relat |[(70, 1)]|
releas |[(71, 1)]|
relev |[(55, 1), (56, 1), (57, 1), (60, 1), (62, 1), (64, 1), (67, 1), (71, 1)]|
remain |[(57, 1)]|
removeonli |[(64, 1)]|
renssela |[(65, 1)]|
repeat |[(55, 1)]|
report |[(55, 1), (57, 1), (62, 1)]|
repositori |[(55, 1), (56, 1), (57, 1), (60, 1), (61, 1), (62, 1), (64, 1), (65, 1), (67, 1), (70, 1), (71, 1), (72, 1)]|
repres |[(55, 1), (60, 1), (61, 1)]|
represent |[(70, 1)]|
republ |[(60, 1)]|
request |[(55, 1), (56, 1), (57, 1), (60, 1), (62, 1), (67, 1), (71, 1)]|
requir |[(60, 1), (70, 1)]|
research |[(55, 1), (56, 1), (57, 1), (61, 1), (62, 1), (67, 1), (70, 1)]|
respect |[(71, 1)]|
respons |[(67, 1)]|
result |[(60, 1), (62, 1), (65, 1), (67, 1)]|
retrocochlear_unknown |[(55, 1)]|
return |[(61, 1), (64, 1), (65, 1), (70, 1), (72, 1)]|
reuter |[(65, 1)]|
review |[(71, 1)]|
rexa |[(55, 1), (57, 1), (61, 1), (62, 1), (64, 1), (65, 1), (70, 1), (72, 1)]|
reynold |[(57, 1)]|
rich |[(62, 1)]|
richard |[(55, 1), (72, 1)]|
rick |[(64, 1)]|
risk |[(71, 1)]|
rkb |[(60, 1)]|
roberto |[(67, 1)]|
robot |[(70, 1)]|
roc |[(60, 1)]|
roel |[(55, 1)]|
ron |[(55, 1), (57, 1), (64, 1), (72, 1)]|
root |[(60, 1)]|
ross |[(55, 1)]|
roth |[(64, 1)]|
rouen |[(57, 1)]|
ru |[(57, 1)]|
rudi |[(57, 1)]|
rule |[(55, 1), (57, 1), (63, 1), (68, 1)]|
run |[(60, 1)]|
russel |[(57, 1)]|
s |[(55, 1), (57, 1), (60, 1), (70, 1)]|
s_sn_gt_1k |[(55, 1)]|
s_sn_gt_2k |[(55, 1)]|
s_sn_gt_4k |[(55, 1)]|
saacc |[(67, 1)]|
sahami |[(57, 1)]|
sai94 |[(70, 1)]|
saito |[(70, 1)]|
salcedo |[(57, 1)]|
salk |[(62, 1)]|
same |[(70, 1)]|
sammut |[(55, 1), (70, 1)]|
sampl |[(56, 1), (60, 1), (64, 1), (70, 1)]|
san |[(62, 1)]|
sarah |[(57, 1)]|
savicki |[(60, 1)]|
sc |[(63, 1), (68, 1)]|
scalabl |[(65, 1)]|
scale |[(57, 1), (65, 1)]|
scheme |[(55, 1)]|
school |[(55, 1), (57, 1), (70, 1)]|
scienc |[(55, 1), (57, 1), (60, 1), (62, 1), (64, 1), (65, 1), (70, 1)]|
scientif |[(57, 1)]|
scienz |[(57, 1)]|
sclaroff |[(55, 1)]|
scope |[(55, 1), (70, 1)]|
sea |[(65, 1)]|
search |[(55, 1), (57, 1), (64, 1)]|
sebban |[(55, 1)]|
secondari |[(62, 1)]|
see |[(55, 1), (57, 1), (60, 1), (71, 1)]|
seewald |[(55, 1)]|
sejnowski |[(62, 1)]|
sel1 |[(63, 1)]|
sel12 |[(63, 1)]|
sel13 |[(63, 1)]|
sel14 |[(63, 1)]|
select |[(55, 1), (57, 1), (63, 1), (64, 1), (70, 1), (71, 1)]|
sensit |[(70, 1)]|
sensor |[(56, 1)]|
separ |[(55, 1), (56, 1)]|
sequenc |[(57, 1), (62, 1)]|
sequenti |[(56, 1), (57, 1), (62, 1), (71, 1)]|
